0.109971,2.707967,0.968867,-0.107237,-0.032202,0.985225,0.129595,-0.001775,-0.003566,-0.022149,0.490538,-0.070713,0.015138,0.000695,-0.486068,0.625095,-0.398420,-0.084691,0.335342,-0.619120,-1.199141,0.490467,-0.348099,0.220386,-0.984543
0.059244,2.725827,0.974653,-0.108537,-0.030945,0.985871,0.123779,0.005707,0.014209,-0.003955,0.533031,0.017364,0.014587,0.018676,-0.467009,0.435047,-0.394581,-0.106616,0.316674,-0.661131,-1.305057,0.541197,-0.360269,0.193272,-1.004008
0.008869,2.743752,0.969484,-0.110313,-0.032541,0.987052,0.111805,-0.001426,0.037368,-0.016877,0.645620,0.051774,0.011259,0.037427,-0.458356,0.336269,-0.414366,-0.123203,0.309806,-0.695076,-1.394831,0.567768,-0.370155,0.184214,-1.022410
-0.041296,2.760880,0.953356,-0.108778,-0.034416,0.988469,0.099556,-0.004182,0.058951,-0.047608,0.805493,0.011383,-0.017137,0.054356,-0.457777,0.335617,-0.376003,-0.124052,0.314593,-0.713453,-1.471944,0.563433,-0.380095,0.191581,-1.031367
-0.089075,2.776540,0.929079,-0.105961,-0.034441,0.989874,0.087957,-0.000444,0.076950,-0.095356,0.988586,-0.094263,-0.029613,0.056707,-0.509091,0.564597,-0.422058,-0.103997,0.323600,-0.694448,-1.525713,0.528996,-0.390879,0.213378,-1.046656
-0.134094,2.791284,0.905883,-0.108697,-0.029745,0.990596,0.077591,0.002877,0.086425,-0.175435,1.164723,-0.209094,-0.055576,0.052658,-0.552304,0.747613,-0.529314,-0.063255,0.322417,-0.632553,-1.523736,0.430714,-0.408635,0.275543,-1.033155
-0.177869,2.802176,0.891371,-0.124357,-0.026677,0.989297,0.071519,0.005191,0.085321,-0.299309,1.295897,-0.291143,-0.052523,0.054514,-0.550599,0.808165,-0.624900,-0.014368,0.336345,-0.548525,-1.484220,0.265752,-0.420683,0.396482,-1.032111
-0.222849,2.812265,0.889578,-0.120702,-0.026984,0.990925,0.052627,-0.006021,0.081581,-0.394076,1.358833,-0.341133,-0.059551,0.057177,-0.477923,0.804604,-0.656558,0.066124,0.361584,-0.472215,-1.434558,0.125075,-0.404764,0.504610,-1.051605
-0.277898,2.823659,0.899789,-0.116249,-0.032292,0.992326,0.027047,-0.023094,0.082035,-0.422534,1.291107,-0.408934,-0.073923,0.073476,-0.366919,0.725080,-0.632197,0.149808,0.413328,-0.407688,-1.398381,0.029314,-0.362734,0.559154,-1.120926
-0.326297,2.826880,0.917878,-0.114075,-0.035732,0.992807,-0.006606,-0.060052,0.050346,-0.474291,1.183345,-0.480003,-0.095611,0.080956,-0.256705,0.625546,-0.546156,0.224397,0.470542,-0.364881,-1.365800,-0.029387,-0.327655,0.575858,-1.212725
-0.376050,2.825695,0.939415,-0.110282,-0.039062,0.992450,-0.036820,-0.095527,0.008926,-0.494401,1.003762,-0.491030,-0.134057,0.077174,-0.154184,0.544889,-0.399205,0.307682,0.518915,-0.324034,-1.357845,-0.073498,-0.304754,0.591495,-1.298606
-0.428002,2.823826,0.958372,-0.104261,-0.042585,0.991437,-0.066091,-0.118460,-0.026091,-0.479512,0.779939,-0.481795,-0.171302,0.069637,-0.064051,0.488202,-0.254073,0.380997,0.556970,-0.285999,-1.342365,-0.099787,-0.288461,0.595144,-1.387083
-0.479315,2.820755,0.970317,-0.099847,-0.047776,0.989957,-0.087942,-0.120889,-0.053660,-0.449105,0.539720,-0.451012,-0.188006,0.059653,-0.008620,0.487913,-0.109961,0.440497,0.586510,-0.239178,-1.340505,-0.123346,-0.278878,0.602829,-1.468767
-0.530244,2.817820,0.972402,-0.103704,-0.052185,0.987445,-0.107122,-0.106129,-0.084893,-0.438181,0.367718,-0.418525,-0.194762,0.042617,-0.006542,0.558082,0.014531,0.470491,0.604443,-0.201669,-1.348339,-0.132022,-0.270200,0.593695,-1.522140
-0.581559,2.816071,0.963549,-0.105559,-0.053477,0.985654,-0.120350,-0.074207,-0.121681,-0.444986,0.322702,-0.408130,-0.184921,0.017639,-0.023848,0.669735,0.112502,0.486735,0.609425,-0.182244,-1.356670,-0.124565,-0.265800,0.583433,-1.541639
-0.633080,2.815049,0.944074,-0.106940,-0.055611,0.984099,-0.130460,-0.066197,-0.137706,-0.464417,0.372786,-0.382530,-0.173135,-0.011535,-0.056984,0.813696,0.129427,0.473468,0.609647,-0.187102,-1.365813,-0.111108,-0.264724,0.571700,-1.519895
-0.682494,2.812470,0.915031,-0.105347,-0.058450,0.982851,-0.139602,-0.063110,-0.151078,-0.508677,0.560854,-0.364050,-0.171842,-0.055308,-0.102035,0.986573,0.018955,0.437421,0.610245,-0.221773,-1.383853,-0.087997,-0.269663,0.558557,-1.457671
-0.728019,2.805501,0.888424,-0.111044,-0.064710,0.981039,-0.145066,-0.102218,-0.158285,-0.573942,0.766641,-0.458795,-0.170033,-0.104725,-0.179602,1.150581,-0.102873,0.341807,0.611713,-0.301340,-1.409993,-0.069903,-0.275185,0.553927,-1.340268
-0.771694,2.799787,0.874707,-0.115761,-0.067351,0.977311,-0.164095,-0.120716,-0.161825,-0.552945,0.827020,-0.548289,-0.157012,-0.127845,-0.273678,1.270803,-0.217396,0.164816,0.593764,-0.467685,-1.396974,-0.004946,-0.287467,0.519052,-1.199964
-0.814291,2.791288,0.874352,-0.117427,-0.068084,0.973405,-0.184547,-0.146891,-0.156262,-0.492122,0.820423,-0.609204,-0.145340,-0.146473,-0.382269,1.340005,-0.304831,-0.017273,0.530865,-0.635026,-1.383201,0.098026,-0.317342,0.469040,-1.111326
-0.858137,2.780778,0.886771,-0.121312,-0.069017,0.970449,-0.196845,-0.135643,-0.138112,-0.408593,0.744283,-0.575550,-0.122596,-0.153213,-0.475871,1.309187,-0.363960,-0.148595,0.453326,-0.738319,-1.428487,0.210805,-0.351414,0.420136,-1.088335
-0.904022,2.769438,0.907041,-0.124517,-0.070725,0.969157,-0.200570,-0.110395,-0.110283,-0.312594,0.639669,-0.496973,-0.084104,-0.141925,-0.545450,1.196679,-0.393672,-0.245137,0.386659,-0.814066,-1.488724,0.312603,-0.383145,0.379046,-1.093246
-0.950311,2.757016,0.929834,-0.126354,-0.071689,0.968100,-0.204151,-0.079686,-0.085522,-0.230920,0.557964,-0.370070,-0.042246,-0.124731,-0.582380,1.015628,-0.413924,-0.306846,0.329855,-0.855197,-1.560140,0.402859,-0.408082,0.330511,-1.102926
-0.999520,2.740563,0.950267,-0.129791,-0.071993,0.966844,-0.207807,-0.069194,-0.071517,-0.153728,0.481243,-0.226674,-0.000482,-0.116640,-0.590649,0.785626,-0.416896,-0.340430,0.285666,-0.860225,-1.631245,0.469265,-0.425196,0.295346,-1.108834
-1.047483,2.724005,0.963267,-0.131647,-0.072044,0.965894,-0.211013,-0.063071,-0.060861,-0.101384,0.454955,-0.102006,0.028494,-0.111819,-0.585838,0.555797,-0.419039,-0.351879,0.258201,-0.848392,-1.690233,0.516781,-0.440764,0.267557,-1.118078
-1.095421,2.710525,0.966205,-0.130629,-0.073703,0.964586,-0.216972,-0.050520,-0.043042,-0.092544,0.527558,-0.032106,0.035815,-0.091713,-0.580911,0.384166,-0.426879,-0.348214,0.254883,-0.835534,-1.740447,0.540661,-0.451315,0.257852,-1.123633
-1.146700,2.696713,0.958562,-0.127118,-0.075694,0.961827,-0.230217,-0.047108,-0.021550,-0.107605,0.667631,-0.001196,0.032957,-0.066417,-0.574026,0.317181,-0.443801,-0.336438,0.266390,-0.828171,-1.764609,0.550231,-0.446969,0.245415,-1.131262
-1.197193,2.681854,0.939769,-0.118414,-0.076038,0.958732,-0.247041,-0.046247,-0.002830,-0.141465,0.855099,0.005012,0.017240,-0.048790,-0.566553,0.371723,-0.362979,-0.311829,0.287863,-0.812657,-1.748202,0.529137,-0.442161,0.252713,-1.133795
-1.244542,2.666529,0.914869,-0.109526,-0.073524,0.954132,-0.268759,-0.044351,0.009939,-0.200350,1.075554,-0.045557,0.001832,-0.046745,-0.592343,0.571373,-0.367938,-0.272145,0.312404,-0.788761,-1.703575,0.493499,-0.429674,0.257066,-1.150609
-1.287755,2.654538,0.894216,-0.115232,-0.072565,0.948081,-0.287398,-0.040363,0.019075,-0.314718,1.288805,-0.156952,-0.031446,-0.042286,-0.642669,0.762485,-0.469260,-0.215441,0.329551,-0.737936,-1.623506,0.378263,-0.429720,0.327215,-1.150109
-1.328109,2.636593,0.885822,-0.116592,-0.075392,0.942950,-0.302603,-0.034072,0.019887,-0.425146,1.421494,-0.226132,-0.029573,-0.029483,-0.605894,0.810550,-0.569551,-0.128333,0.358864,-0.670612,-1.542341,0.223638,-0.417178,0.432139,-1.144763
-1.368642,2.613961,0.890510,-0.110244,-0.078582,0.935882,-0.325262,-0.033457,0.016312,-0.504711,1.453167,-0.293548,-0.043682,-0.013513,-0.518022,0.784533,-0.604040,-0.021011,0.403896,-0.588831,-1.501786,0.084185,-0.373184,0.461328,-1.175912
-1.407349,2.589185,0.904991,-0.104548,-0.082132,0.924439,-0.357403,-0.024490,0.005144,-0.596552,1.425682,-0.249167,-0.074066,0.002444,-0.400540,0.689038,-0.579347,0.080654,0.459740,-0.544506,-1.485232,0.017104,-0.316476,0.409766,-1.309114
-1.443534,2.559117,0.926616,-0.101122,-0.083832,0.909364,-0.394720,-0.055001,-0.027563,-0.633402,1.296649,-0.311746,-0.111591,0.011215,-0.285636,0.585487,-0.478284,0.166239,0.512294,-0.509532,-1.488848,-0.024521,-0.288206,0.422993,-1.426303
-1.478795,2.525081,0.949657,-0.098115,-0.085592,0.895329,-0.425949,-0.077174,-0.060122,-0.640412,1.103324,-0.342964,-0.152631,0.014968,-0.185326,0.502476,-0.321719,0.246507,0.545814,-0.450092,-1.493296,-0.038960,-0.278409,0.441613,-1.521085
-1.513607,2.490378,0.968670,-0.093935,-0.088057,0.881714,-0.453874,-0.086345,-0.082836,-0.617751,0.873242,-0.348387,-0.190636,0.015559,-0.111951,0.462023,-0.164020,0.317702,0.560401,-0.344507,-1.521302,-0.050794,-0.272866,0.439542,-1.596977
-1.548164,2.453372,0.979284,-0.093072,-0.092471,0.869944,-0.475377,-0.080082,-0.101128,-0.575818,0.629678,-0.352699,-0.198383,0.014495,-0.067762,0.462956,-0.043805,0.355901,0.569929,-0.295311,-1.529883,-0.044572,-0.264235,0.450422,-1.637433
-1.582204,2.417689,0.979483,-0.089392,-0.094243,0.862136,-0.489743,-0.060003,-0.119337,-0.531760,0.452846,-0.365771,-0.187743,0.005260,-0.066221,0.557745,0.003704,0.383680,0.567487,-0.253981,-1.540668,-0.034910,-0.260615,0.468484,-1.644546
-1.616298,2.383528,0.968854,-0.086738,-0.096407,0.857310,-0.498199,-0.040742,-0.130955,-0.510027,0.396819,-0.394901,-0.153065,-0.004226,-0.100217,0.700185,0.078254,0.386634,0.558762,-0.228274,-1.551545,-0.026166,-0.258860,0.482625,-1.619809
-1.649519,2.347818,0.947581,-0.080866,-0.097178,0.853140,-0.506132,-0.043335,-0.128237,-0.489081,0.411902,-0.403211,-0.137350,-0.023093,-0.134945,0.853891,0.134159,0.369531,0.551783,-0.244241,-1.561235,-0.004633,-0.254002,0.486188,-1.560532
-1.680486,2.311398,0.917624,-0.074643,-0.097579,0.848927,-0.514032,-0.042164,-0.133242,-0.515353,0.571781,-0.371262,-0.137796,-0.054846,-0.174480,1.026780,0.058888,0.323429,0.541190,-0.298478,-1.558758,0.027338,-0.259822,0.469633,-1.463295
-1.708932,2.280937,0.891619,-0.078575,-0.106846,0.840136,-0.525911,-0.054198,-0.130688,-0.607555,0.812890,-0.455594,-0.136561,-0.071008,-0.285280,1.229619,-0.288281,0.208258,0.534740,-0.393485,-1.549320,0.054398,-0.257798,0.417099,-1.333094
-1.734514,2.246303,0.875551,-0.081078,-0.110508,0.829622,-0.541241,-0.057675,-0.129183,-0.591528,0.883946,-0.555488,-0.190787,-0.082631,-0.401964,1.376060,-0.624121,0.057369,0.506751,-0.520840,-1.552230,0.117988,-0.271654,0.384419,-1.206716
-1.757946,2.209591,0.875035,-0.081275,-0.112496,0.821175,-0.553544,-0.078315,-0.122176,-0.525139,0.867086,-0.593412,-0.159756,-0.084691,-0.496577,1.412791,-0.499368,-0.086129,0.452619,-0.637778,-1.572708,0.198196,-0.305484,0.358197,-1.136084
-1.783502,2.168040,0.888248,-0.075781,-0.111914,0.820784,-0.555020,-0.066124,-0.095918,-0.404033,0.766757,-0.587476,-0.121589,-0.074646,-0.557974,1.357688,-0.489281,-0.174873,0.397940,-0.711875,-1.627106,0.280244,-0.345871,0.355749,-1.125092
-1.805919,2.124548,0.909225,-0.072038,-0.108314,0.824132,-0.551258,-0.068688,-0.083055,-0.270025,0.621014,-0.521964,-0.084527,-0.062594,-0.592471,1.221541,-0.487727,-0.231412,0.349664,-0.767675,-1.701020,0.359504,-0.389452,0.351350,-1.150662
-1.829577,2.081251,0.932227,-0.071125,-0.106713,0.827307,-0.546915,-0.039463,-0.064776,-0.173432,0.525330,-0.387756,-0.048429,-0.040354,-0.606308,1.027615,-0.458711,-0.274970,0.314313,-0.804175,-1.765702,0.426848,-0.420876,0.333166,-1.179565
-1.851082,2.038041,0.952189,-0.072300,-0.106784,0.826741,-0.547602,-0.015329,-0.049367,-0.109676,0.472479,-0.235183,-0.024866,-0.023077,-0.602773,0.807139,-0.455511,-0.313868,0.290686,-0.841946,-1.817893,0.483627,-0.437437,0.306962,-1.207601
-1.872434,1.994164,0.964212,-0.075390,-0.108358,0.824605,-0.550093,0.006152,-0.036116,-0.086964,0.488462,-0.108639,-0.008461,-0.007424,-0.586565,0.600125,-0.454916,-0.347807,0.278872,-0.865788,-1.856526,0.522322,-0.448445,0.291702,-1.231116
-1.896061,1.948483,0.965976,-0.077054,-0.108311,0.819393,-0.557609,0.017186,-0.020717,-0.091982,0.579364,-0.035379,0.000164,0.007429,-0.564446,0.463633,-0.448382,-0.363835,0.273698,-0.877971,-1.875008,0.548658,-0.459159,0.285922,-1.260818
-1.920000,1.901847,0.956876,-0.076310,-0.105891,0.811891,-0.569031,0.022880,-0.005312,-0.123717,0.738384,-0.003591,-0.001819,0.016677,-0.538209,0.408526,-0.452476,-0.357452,0.274720,-0.875062,-1.872756,0.554425,-0.470521,0.292600,-1.282564
-1.942782,1.856219,0.937091,-0.074778,-0.103223,0.802567,-0.582786,0.029415,0.010023,-0.178953,0.937370,-0.013947,-0.011472,0.019257,-0.518858,0.428981,-0.377316,-0.340144,0.287112,-0.866455,-1.852796,0.537102,-0.476345,0.303227,-1.296712
-1.965751,1.816493,0.911229,-0.075443,-0.098792,0.791097,-0.598928,0.035649,0.025871,-0.262030,1.160447,-0.106950,0.003591,0.021152,-0.569892,0.653176,-0.497206,-0.314988,0.303183,-0.852010,-1.812996,0.498276,-0.477507,0.314232,-1.311630
-1.985321,1.778763,0.889440,-0.086253,-0.103600,0.781000,-0.609808,0.032220,0.030517,-0.386270,1.347369,-0.231589,-0.009035,0.025557,-0.607582,0.790181,-0.600241,-0.285796,0.326527,-0.810663,-1.746720,0.384174,-0.477890,0.359504,-1.324286
-2.001230,1.737138,0.879724,-0.091184,-0.108094,0.774474,-0.616596,0.026629,0.029265,-0.500933,1.447422,-0.289297,-0.014427,0.033483,-0.577902,0.829879,-0.674577,-0.205467,0.356966,-0.744488,-1.678899,0.228345,-0.470066,0.439642,-1.337981
-2.015479,1.692184,0.883659,-0.088552,-0.107885,0.765868,-0.627666,0.016743,0.025377,-0.580306,1.448020,-0.338210,-0.024919,0.039699,-0.488102,0.786872,-0.695684,-0.099491,0.393347,-0.665946,-1.652976,0.080325,-0.446594,0.513565,-1.397299
-2.027421,1.644590,0.898447,-0.084338,-0.107637,0.751294,-0.645647,-0.006645,0.011065,-0.628688,1.357930,-0.381392,-0.049558,0.044019,-0.365051,0.672826,-0.651773,0.005594,0.440576,-0.584102,-1.664731,-0.003376,-0.413643,0.536080,-1.487315
-2.037257,1.594356,0.919706,-0.081084,-0.107407,0.733692,-0.666022,-0.036421,-0.012748,-0.650422,1.202765,-0.397644,-0.070877,0.047654,-0.244964,0.554094,-0.537348,0.118118,0.496182,-0.502306,-1.675512,-0.043964,-0.382880,0.531442,-1.604655
-2.045165,1.541735,0.942075,-0.081115,-0.111366,0.717729,-0.682557,-0.058637,-0.030221,-0.655027,0.993015,-0.394888,-0.113389,0.048325,-0.153476,0.464960,-0.373370,0.216913,0.535992,-0.363370,-1.680928,-0.076194,-0.355697,0.517956,-1.703649
-2.052086,1.488676,0.959917,-0.080240,-0.112262,0.704638,-0.696020,-0.068865,-0.044266,-0.629943,0.754993,-0.377062,-0.149792,0.042779,-0.080214,0.412326,-0.219839,0.307758,0.564442,-0.289113,-1.702622,-0.088980,-0.333402,0.504418,-1.778279
-2.057911,1.434500,0.969288,-0.078285,-0.115175,0.696470,-0.703943,-0.067400,-0.049195,-0.588171,0.529711,-0.360377,-0.160258,0.038035,-0.036876,0.416228,-0.091643,0.378038,0.578105,-0.209363,-1.737033,-0.088786,-0.308452,0.493921,-1.828934
-2.063523,1.380335,0.968241,-0.073826,-0.115761,0.692887,-0.707854,-0.064406,-0.049995,-0.549204,0.398537,-0.359330,-0.154710,0.027426,-0.024102,0.493045,-0.005769,0.427396,0.583028,-0.150806,-1.767092,-0.073948,-0.284359,0.488617,-1.848996
-2.068727,1.326735,0.956544,-0.070364,-0.114189,0.692596,-0.708746,-0.065164,-0.048958,-0.528029,0.387652,-0.364059,-0.142493,0.008810,-0.039142,0.622645,0.043396,0.439600,0.576194,-0.120017,-1.788355,-0.048080,-0.270642,0.478557,-1.825436
-2.073236,1.272543,0.934696,-0.065287,-0.111571,0.692508,-0.709734,-0.070096,-0.045406,-0.515340,0.482330,-0.316832,-0.139900,-0.014585,-0.064650,0.779269,0.053544,0.408850,0.566381,-0.128039,-1.790228,-0.008864,-0.268685,0.461317,-1.770206
-2.078246,1.223188,0.907794,-0.061126,-0.111141,0.691849,-0.710814,-0.046495,-0.048788,-0.576967,0.727520,-0.443779,-0.136749,-0.033706,-0.118394,0.959595,-0.048962,0.337597,0.553954,-0.170411,-1.780859,0.041326,-0.275956,0.430062,-1.674687
-2.080857,1.175033,0.888116,-0.062702,-0.118188,0.686477,-0.714737,-0.039685,-0.044635,-0.575304,0.825653,-0.549576,-0.137408,-0.043118,-0.210693,1.125834,-0.178830,0.196759,0.537143,-0.257044,-1.778601,0.104635,-0.279703,0.387717,-1.573342
-2.083958,1.125871,0.883199,-0.062449,-0.119143,0.680652,-0.720152,-0.050439,-0.040380,-0.509829,0.829034,-0.607983,-0.129183,-0.043761,-0.308230,1.227728,-0.265584,0.032167,0.500846,-0.388473,-1.786683,0.195355,-0.297051,0.341633,-1.522706
-2.087227,1.074596,0.892348,-0.057555,-0.116490,0.687856,-0.714123,-0.043693,-0.025216,-0.401534,0.759928,-0.595246,-0.093880,-0.032830,-0.388664,1.238558,-0.321124,-0.087085,0.452574,-0.488774,-1.814188,0.286871,-0.328475,0.331672,-1.528844
-2.091003,1.021424,0.910759,-0.053155,-0.111944,0.698270,-0.705026,-0.038226,-0.012541,-0.274621,0.649048,-0.518127,-0.050654,-0.014639,-0.446771,1.164291,-0.367493,-0.166430,0.405212,-0.569013,-1.863867,0.364747,-0.364591,0.336509,-1.557105
-2.095308,0.966838,0.933199,-0.050797,-0.107273,0.707134,-0.697047,-0.027361,-0.001791,-0.161648,0.547790,-0.369264,-0.010043,0.005044,-0.482279,1.022637,-0.383518,-0.231909,0.364845,-0.643055,-1.911714,0.432385,-0.393484,0.332156,-1.579603
-2.099522,0.912902,0.953896,-0.050325,-0.104102,0.711510,-0.693097,-0.002601,0.009426,-0.079732,0.481786,-0.206587,0.016054,0.019488,-0.497611,0.831317,-0.388964,-0.283092,0.331421,-0.699634,-1.955863,0.486983,-0.407037,0.316916,-1.588230
-2.102546,0.859094,0.967737,-0.053181,-0.102211,0.713016,-0.691616,0.013424,0.013356,-0.034141,0.469019,-0.069153,0.022399,0.024143,-0.496456,0.620843,-0.397126,-0.324373,0.310650,-0.740614,-1.986952,0.525279,-0.413148,0.289053,-1.596586
-2.105966,0.805818,0.970803,-0.056531,-0.100371,0.709749,-0.694972,0.016375,0.017650,-0.031317,0.545069,0.008953,0.017553,0.029548,-0.492018,0.454340,-0.408789,-0.347464,0.298626,-0.768796,-2.015034,0.547174,-0.417958,0.267888,-1.595819
-2.111281,0.749481,0.963333,-0.059643,-0.100056,0.705021,-0.699555,0.010533,0.028794,-0.054155,0.676750,0.039936,0.018082,0.038516,-0.485145,0.367321,-0.407657,-0.355468,0.296895,-0.772909,-2.022785,0.544739,-0.421744,0.270818,-1.586400
-2.116834,0.694733,0.945031,-0.055804,-0.096457,0.695393,-0.709937,0.001187,0.047349,-0.087691,0.851925,0.017915,-0.000468,0.050681,-0.479673,0.383998,-0.348858,-0.339087,0.306477,-0.765709,-2.009776,0.520667,-0.425177,0.293696,-1.567420
-2.122367,0.643463,0.918725,-0.050710,-0.088889,0.682984,-0.723229,-0.007556,0.065762,-0.136442,1.047746,-0.081226,-0.005393,0.060108,-0.513295,0.608277,-0.446051,-0.301028,0.321887,-0.751649,-1.966478,0.476169,-0.433114,0.321143,-1.560955
-2.128212,0.595087,0.895089,-0.058164,-0.091443,0.673446,-0.731249,-0.008730,0.076759,-0.240255,1.231430,-0.193422,-0.009487,0.067328,-0.551575,0.775960,-0.558361,-0.253609,0.343668,-0.707249,-1.870219,0.353207,-0.445508,0.370950,-1.551284
-2.130016,0.547089,0.883106,-0.063362,-0.095357,0.665834,-0.737263,-0.009102,0.078683,-0.355219,1.351479,-0.269716,-0.021303,0.070966,-0.523341,0.826741,-0.642642,-0.167658,0.375576,-0.662860,-1.764378,0.191913,-0.441672,0.445217,-1.553073
-2.129710,0.497860,0.885333,-0.065354,-0.095730,0.656186,-0.745643,-0.014497,0.068989,-0.453955,1.377551,-0.326170,-0.036992,0.069949,-0.445146,0.795525,-0.666220,-0.053481,0.417462,-0.603327,-1.705653,0.027912,-0.429220,0.532226,-1.572743
-2.127560,0.446873,0.899469,-0.063795,-0.096377,0.642684,-0.757363,-0.025064,0.054956,-0.525405,1.312392,-0.367762,-0.057416,0.072744,-0.338477,0.705331,-0.621858,0.067924,0.468664,-0.543511,-1.696719,-0.101369,-0.411001,0.600938,-1.620494
-2.123462,0.393768,0.921678,-0.063093,-0.099270,0.625698,-0.771146,-0.043101,0.033171,-0.572494,1.171078,-0.392839,-0.081870,0.075702,-0.229185,0.592868,-0.499744,0.178074,0.518729,-0.487488,-1.705501,-0.183355,-0.387656,0.632242,-1.683279
-2.116865,0.340223,0.945557,-0.059351,-0.104173,0.608133,-0.784729,-0.064631,0.014920,-0.592171,0.974738,-0.394816,-0.122013,0.081817,-0.136081,0.501177,-0.334338,0.273315,0.565112,-0.430029,-1.710947,-0.224845,-0.357632,0.635402,-1.744614
-2.109206,0.287357,0.965240,-0.056402,-0.108321,0.592430,-0.796311,-0.080709,-0.001689,-0.586890,0.739798,-0.374124,-0.160709,0.083033,-0.069868,0.452337,-0.166058,0.349644,0.597160,-0.373378,-1.708404,-0.242882,-0.331107,0.632586,-1.793329
-2.102615,0.232772,0.976126,-0.056559,-0.110583,0.580667,-0.804611,-0.085952,-0.017560,-0.567851,0.515671,-0.361369,-0.177721,0.077987,-0.024247,0.442766,-0.038149,0.405522,0.613515,-0.322363,-1.710419,-0.248976,-0.315254,0.632135,-1.832539
-2.095258,0.178377,0.976416,-0.056813,-0.111259,0.575163,-0.808444,-0.088429,-0.030696,-0.545466,0.366437,-0.356922,-0.175527,0.065114,-0.016118,0.509016,0.047972,0.437580,0.619999,-0.285490,-1.711321,-0.246870,-0.303251,0.640018,-1.841257
-2.087566,0.123875,0.965949,-0.055638,-0.110303,0.574559,-0.809085,-0.085507,-0.039301,-0.532682,0.339667,-0.368954,-0.160891,0.050368,-0.033269,0.630063,0.092651,0.440203,0.619457,-0.272463,-1.707867,-0.229423,-0.291464,0.638563,-1.814598
